"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1290127333324554245","Tue Aug 04 16:05:31 +0000 2020","0","@ZahraNovi @kangenbilang @PenjahatGunung @metahillry Makanya mbak lagi pandemic gini meminimalisir penggunaan cash enakan pake uang digital. Aneh juga sih ga mau make uanh digital. Tips nya juga aku leway gopay","1290680273894424582","","ZahraNovi","in","","0","0","0","https://x.com/meowpuff8699/status/1290680273894424582","1287425618485813248","meowpuff8699"
"1290127333324554245","Tue Aug 04 16:03:57 +0000 2020","0","@kangenbilang @PenjahatGunung @metahillry Emang pake gopay susah ya? . Gw masa covid gini ga mau pegang cash. Semua udah cashless. Kalau tukang sayur bisa pake uang digital gw pake uang digital juga . Seriusan nanya ?.","1290679878707077120","","kangenbilang","in","","0","0","0","https://x.com/meowpuff8699/status/1290679878707077120","1287425618485813248","meowpuff8699"
"1288989698770128897","Fri Jul 31 00:18:01 +0000 2020","0","Pengen banget semua perusahaan uang digital itu kerjasama. Jadi biaa transfer antar ovo-gopay-shopeepay-dana. Jadi ya enak klo lagi jalan pas m bayar bisa langsung","1288992275054260224","","BangPae_","in","didalam sanubari","0","1","0","https://x.com/BangPae_/status/1288992275054260224","64874580","BangPae_"
"1287936522323255296","Tue Jul 28 04:45:05 +0000 2020","0","@nigiyakanaa @hali_halaa Uang digital... (Ovo gopay dll)","1287972319814537216","","sugariingcandi","in","","0","0","0","https://x.com/Mohamma41544847/status/1287972319814537216","1285400187284774913","Mohamma41544847"
"1286880249985118209","Mon Jul 27 05:42:33 +0000 2020","0","@cryptowid @RupiahTokenIDRT @Fuse_network Apa maksud Dan tujuan untuk mencjptakan idrt token ini? Apakah nanti nya akan menjadi Salah satu Maya uang digital seperti gopay ovo dsb. ? Secara regulasi diindonesia masih belum memungkinkan untuk menjadikan crypto sebagai alat pembayaran @Zackdani5 @Tuyulcrypto2 @darimano1","1287624397734285315","","cryptonewsidn","in","Tasikmalaya, Jawa Barat","0","0","0","https://x.com/tammazain13/status/1287624397734285315","543157852","tammazain13"
"1287377409163931650","Sun Jul 26 13:21:07 +0000 2020","6","Halte Transjakarta sekarang punya Vending Machine khusus yang multifungsi. Bisa beli kartu jak lingko cek &amp; top up saldo kartu bayar listrik air bpjs inet dll hingga isi saldo gopay pun ada. Bisa bayar pake tunai (uang pas ya!) atau dompet digital. https://t.co/UuolvTFBzm https://t.co/xvF34nff9K","1287377409163931650","https://pbs.twimg.com/media/Ed2t001U4AAyILn.jpg","","in","indonesia","1","0","0","https://x.com/Lenny_diary/status/1287377409163931650","379008920","Lenny_diary"
"1286601856316321793","Fri Jul 24 09:59:21 +0000 2020","0","KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID senilai @ Rp.100.000 - untuk 2 orang pemenang #qurban Giveaway Cara mengikuti sangat gampang; 1. Like postingan ini. 2. Follow https://t.co/awlG8s5jdj","1286601856316321793","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/sinarmassakti/status/1286601856316321793","2160610698","sinarmassakti"
"1286515170856951808","Fri Jul 24 04:15:05 +0000 2020","0","Bagi sebuah bisnis yang ingin terus beradaptasi menjadi fleksibel dengan pembayaran online itu sangat penting. Gimana jadinya coba kalau kita belum bisa menerima pembayaran digital seperti GoPay OVO dan Dompet Digital lainnya saat pelanggan tidak membawa uang tunai?","1286515221230575616","","Gomodo_official","in","Indonesia","0","1","0","https://x.com/Gomodo_official/status/1286515221230575616","1092279611864436737","Gomodo_official"
"1286141418688229377","Thu Jul 23 03:29:44 +0000 2020","0","@gopayindonesia company sy pake gopay dan uang tdk bs di cairkan sejak akhir April! Email complain di jawab semua pegawai lg WFH sd Desember ‍️. Telpon ke CS selalu dijawab sedang di proses . OMG digital company kerja nya lamban dan gak profesional bener #GopayIndonesia","1286141418688229377","","gopayindonesia","in","jakarta","0","0","0","https://x.com/MrDharmaS/status/1286141418688229377","55574039","MrDharmaS"
"1285174785962471425","Mon Jul 20 11:28:41 +0000 2020","7","Siapa nih yang nungguin hasil Teka Teki Penyiaran? Selamat untuk @huuriiaa_ &amp; @wismal1204 kalian pemenang Teka Teki Penyiaran Kominfo di twitter ya. Untuk lebih lengkapnya DM minfo no. handphone dan layanan uang digital yang kalian inginkan (gopay/ovo/linkaja). https://t.co/7MF1US0zBI","1285174785962471425","https://pbs.twimg.com/media/EdXbkZRUYAAagFh.png","","in","Jakarta Indonesia","1","4","0","https://x.com/kemkominfo/status/1285174785962471425","177848697","kemkominfo"
"1283687756703526913","Thu Jul 16 09:08:48 +0000 2020","0","@Akwkmw Convert pulsa jdi nantinya kamu tf plsa terus plsanya diganti jdi uang digital bisa gopay ovo dana atau atm","1283690032943906816","","Happyowlz","in","Bogor","0","1","0","https://x.com/elcarns/status/1283690032943906816","3091829418","elcarns"
"1280735388579979264","Wed Jul 08 05:42:35 +0000 2020","0","@jodohaechan_ minta uang jajannya dalam bentuk digital aja kek gopay/ovo/dana gitu ","1280739035661516805","","haechnluvie","in","","0","1","0","https://x.com/somiwonysbt/status/1280739035661516805","852884213900509184","somiwonysbt"
"1280068056673210368","Mon Jul 06 09:16:21 +0000 2020","4","Selamat untuk @ET_Febrian kamu pemenang Teka Teki Penyiaran Kominfo di twitter ya. Untuk lebih lengkapnya DM minfo no. handphone dan layanan uang digital yang kalian inginkan (gopay/ovo/linkaja). Buat yang belum menang jangan bersedih hati. Masih ada kuis selanjutnya kok! https://t.co/5cuxD3jytZ","1280068056673210368","https://pbs.twimg.com/media/EcO2qL6UwAECZHe.jpg","","in","Jakarta Indonesia","0","4","2","https://x.com/kemkominfo/status/1280068056673210368","177848697","kemkominfo"
"1278713920690110469","Thu Jul 02 20:08:47 +0000 2020","0","@linkaja Ini maksudnya gimana? Jadi sebagai pengguna linkaja kita bisa menerima uang dari dompet digital lain seperti gopay atau ovo?","1278782694290161664","","linkaja","in","","0","0","0","https://x.com/yudiardianns/status/1278782694290161664","1074588442997153792","yudiardianns"
"1278566798200193025","Thu Jul 02 05:50:53 +0000 2020","2","Setelah dipilih secara acak maka yang beruntung mendapatkan hadiah uang digital masing-masing 100ribu rupiah (berupa OVO/GOPAY/LINK AJA atau Voucher Pulsa/Data) adalah @zaenal_arifin54 @mahardikasandy dan @wgs1996 #YNWA","1278566798200193025","","","in","","0","4","1","https://x.com/untingunting/status/1278566798200193025","281466712","untingunting"
"1277878304230400006","Tue Jun 30 08:16:26 +0000 2020","8","Selamat kepada @therealdankris @anansmr24 @isnarachmaa @dodot88 @Vera_MB4R Kalian dapat hadiah uang digital masing-masing sebesar 100rb rupiah. Silahkan DM nama dan no.hp ya serta pilih ovo/gopay/linkaja.","1277878649169969152","","kemkominfo","in","Jakarta Indonesia","1","11","2","https://x.com/kemkominfo/status/1277878649169969152","177848697","kemkominfo"
"1275696055426916352","Wed Jun 24 14:06:28 +0000 2020","0","@padangsariku @vitta_mangelep Ecash Ovo gopay ATM Cheque Giro Obligasi dll itu Uang Giral Uang rupiah yg kita pake sehari-hari (Uang Cash) baik logam/kertas = Uang Kartal Selengkapnya https://t.co/xs48nV5wFA","1275792411071938565","","","in","","0","0","0","https://x.com/evalez_fr/status/1275792411071938565","108235896","evalez_fr"
"1275767279817547776","Wed Jun 24 12:26:36 +0000 2020","0","KITZ VALVE Authorized Distributor SELAMAT kepada stewartbowie zurtum.naima yang telah memenangkan #graduation #giveaway @sinarmassakti. Setiap pemenang akan mendapatkan uang digital ovo_id atau @GOPAY_ID senilai https://t.co/kBDUcj9Jwa","1275767279817547776","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/sinarmassakti/status/1275767279817547776","2160610698","sinarmassakti"
"1275340232603230208","Tue Jun 23 08:09:40 +0000 2020","0","staring : mang cilok &amp; me me : mang beli cilok bisa bayar pake gopay? mc : gopay teh apa a? me : uang digital mc : gak ada gopay a cash goceng ini. me : belum ditransfer ke bank. mc : mending gak perlu ada gopay ya a ribet. me : haha gak jadi mang beli ciloknya gada duit. ","1275340232603230208","","","in","nowhere ","0","0","0","https://x.com/hasanbasoig/status/1275340232603230208","408331231","hasanbasoig"
"1274901157203316737","Mon Jun 22 03:04:57 +0000 2020","0","#giveaway Reposted from @sinarmassakti KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID senilai @ Rp.100.000 - untuk 2 orang pemenang #graduation giveaway Cara mengikuti https://t.co/BhUx669op9","1274901157203316737","","","in","♡jEsUs","0","0","0","https://x.com/Sriamah_sitorus/status/1274901157203316737","276994166","Sriamah_sitorus"
"1273571864057528325","Thu Jun 18 11:02:48 +0000 2020","0","Katanya mergernya dana dan ovo untuk mengurangi aksi bakar uang sekaligus menyaingi gopay yg berada diatas untuk dompet digital di Indonesia. Apakah mereka mampu untuk menyaingi kalau mereka mengurangi aksi bakar uang. Padahal konsumen suka dengan mereka karena bakar uang","1273571864057528325","","","in","","0","1","0","https://x.com/Mrfathonii/status/1273571864057528325","2152451048","Mrfathonii"
"1273281821610881024","Wed Jun 17 15:56:11 +0000 2020","0","@subtanyarl Ya tetep saldo gopay lah.. Kalo lu tf saldo gopay ke rekening terus tarik tunai. Baru.. jadi bentuk duit bisa lu pegang Yawes intinya klo dri akun go ke go jdinya tetep uang digital","1273283307518570496","","subtanyarl","in","unkown ","0","0","0","https://x.com/ickirmin/status/1273283307518570496","1266040364336427014","ickirmin"
"1273056062359232512","Wed Jun 17 02:45:22 +0000 2020","0","@gesti_07 Udah lama itu ges mereka mau ngalahin dominasi gopay diperingkat 1 dompet digital beberapa taun ini. Yg menarik itu justru inves fb dgojek. Dengan libra sebagai mata uang digital fb dan gopay sbg dompet digital","1273084292663410688","","gestiuu","in","","0","1","0","https://x.com/Mrfathonii/status/1273084292663410688","2152451048","Mrfathonii"
"1271750067314098176","Sat Jun 13 10:23:38 +0000 2020","1","Info dari @sinarmassakti KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID senilai @ Rp.100.000 - untuk 2 orang pemenang #graduation giveaway Cara mengikuti sangat gampang; 1. https://t.co/tmo5RBA4iF","1271750067314098176","","","in","Tasikmalaya, Jawa Barat","0","0","0","https://x.com/beritakuiss/status/1271750067314098176","708171490798080002","beritakuiss"
"1271342170872545280","Fri Jun 12 14:42:48 +0000 2020","0","@detikcom @CNNIndonesia 1. Masker wajah 2. Hand Sanitizer 3. Uang digital (Ovo / Gopay ) agar tidak kontak langsung dengan orang lain #NewNormalNewSpirit","1271452899655118858","","detikcom","in","Batam City","0","0","0","https://x.com/FKE09/status/1271452899655118858","551703481","FKE09"
"1271398836238516229","Fri Jun 12 11:07:58 +0000 2020","6","KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID senilai rp.100.000 - untuk 2 orang pemenang #graduation giveaway Cara mengikuti sangat gampang; 1. Like postingan ini. 2. https://t.co/jlXCMVj1mA","1271398836238516229","","","in","Jakarta Capital Region, Indone","0","3","2","https://x.com/sinarmassakti/status/1271398836238516229","2160610698","sinarmassakti"
"1271390708067381249","Fri Jun 12 10:35:40 +0000 2020","5","KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID senilai rp.100.000 - untuk 2 orang pemenang #graduation giveaway Cara mengikuti sangat gampang; 1. Like postingan ini. 2. https://t.co/NjkN4fYJj7","1271390708067381249","","","in","Jakarta Capital Region, Indone","0","0","1","https://x.com/sinarmassakti/status/1271390708067381249","2160610698","sinarmassakti"
"1270707916119502849","Wed Jun 10 13:22:30 +0000 2020","0","W paling males kl masalah uang uangan pake digital tuh sbnernya... Ovo gopay aja diisi kl emg bener mo dipake aja. Jenius gapunya. Blm pake internet banking jd kl mo transfer ina inu ya kudu k atm Sungguh kolot diri ini","1270707916119502849","","","in","Bandung, Indonesia","0","0","0","https://x.com/auliacami/status/1270707916119502849","1647971845","auliacami"
"1270691355900010503","Wed Jun 10 12:22:37 +0000 2020","1","@akiraalzena Kartu pembelian pulsa atau paket digital via aplikasi bayar via mbanking atau uang digital macam ovo atau gopay paling mentok bisa di Indomaret.","1270692846664691712","","dralzena","in","Bandung, Indonesia","0","1","0","https://x.com/marcspecqtor/status/1270692846664691712","227605208","marcspecqtor"
"1267327024227471361","Mon Jun 01 05:28:03 +0000 2020","0","New normal kondangan: ngado pakai uang digital (dana ovo gopay dll) gak perlu resepsi ","1267327024227471361","","","in","Pasuruan, Jawa Timur","0","1","0","https://x.com/firmaanaji/status/1267327024227471361","546017214","firmaanaji"
"1266350440402182145","Fri May 29 13:53:21 +0000 2020","0","@LuckyLUV48 @indostruggles Maksudnya hadiahnya berupa uang yang akan dikirim lewat dompet digital pilihan kakak bisa gopay ovo link aja dll (bulan promosi)","1266367027213512712","","rielzean","in","Indonesia","0","0","0","https://x.com/petabencana/status/1266367027213512712","2276880895","petabencana"
"1264369251638407168","Sun May 24 01:34:55 +0000 2020","0","maaf ya gaada uang cash jdi ga ngasih thr HEYHEY diriku bakal list dompet digital yg saya punya kek ovo gopay dana jenius. bruh sudah canggih jmn skrng","1264369251638407168","","","in","kamar","0","1","0","https://x.com/khancache/status/1264369251638407168","2459614038","khancache"
"1263537474342539264","Thu May 21 18:29:43 +0000 2020","9","kata ganti gopay/ovo itu apa ya yg enak buat ditulis di caption kuis? kalo uang digital atau voucher digital keknya aneh ga sih?","1263537474342539264","","","in","","1","17","0","https://x.com/howtodresvvell/status/1263537474342539264","1247811186957012992","howtodresvvell"
"1250274161101901825","Tue May 19 17:01:12 +0000 2020","1","@Mentimoen Moen sistem Cryptocurrency di China apa sama dengan Gopay Ovo Dana dst yg ada di Indonesia. Kalau sama berarti Indonesia sdh siap dgn adanya peralihan dari uang kertas ke dompet digital ya moen?","1262790419177369601","","Mentimoen","in","","0","1","0","https://x.com/Sa_Ramadhan1/status/1262790419177369601","151491744","Sa_Ramadhan1"
"1261309023824961536","Fri May 15 15:24:40 +0000 2020","0","Dengan adanya perbedaan sistem ekonomi dan perbankan antara dunia jin dan dunia manusia maka sudah jelas bahwa jin tidak bisa mengirimkan uang ke uang digital kita seperti ovo dana dan gopay. #Kemanatuyul","1261316577997160450","","Harmadhani","in","Indonesia","0","1","0","https://x.com/Harmadhani/status/1261316577997160450","48214766","Harmadhani"
"1261309023824961536","Fri May 15 15:18:17 +0000 2020","0","Lalu bila siluman ngepet ini perlu media pintu dinding atau jendela untuk bisa melancarkan aksinya. Bagaimana dia bisa mencuri uang dari uang digital seperti ovo dana dan gopay? Jawabanya tidak bisa! #kemanatuyul","1261314970513358848","","Harmadhani","in","Indonesia","0","1","0","https://x.com/Harmadhani/status/1261314970513358848","48214766","Harmadhani"
"1261309023824961536","Fri May 15 14:54:39 +0000 2020","0","[a thread] Penasaran deh Apakah dengan semakin berkembangnya uang digital seperti OVO Gopay Dana akan membuat Tuyul Babi Ngepet Tikus ngepet Kelelawar Ngepet dan Jin kehilangan pekerjaan mereka? #teknologivsduniagaib #kemanatuyul","1261309023824961536","","","in","Indonesia","0","1","0","https://x.com/Harmadhani/status/1261309023824961536","48214766","Harmadhani"
"1259987849534771200","Mon May 11 23:25:39 +0000 2020","0","Bagaimana dengan Indonesia? Dengan semakin banyaknya penyedia layanan dompet digital seperti GoPay Ovo Dana dan lainnya tentu bisa menjadi salah satu pertahanan diri terhadap penularan COVID-19. Jadi jika bisa contactless kenapa harus bayar dengan uang kertas?","1259988065864445952","","ndrerahadian","in","Jakarta Capital Region","0","0","0","https://x.com/ndrerahadian/status/1259988065864445952","3819735252","ndrerahadian"
"1259406242910318597","Sun May 10 09:02:55 +0000 2020","0","@helmaaaaaaaaaa shopeepay itu uang digital kak kaya gopay gitu lho tinggal di top up dulu ","1259408564277219330","","helmaaaaaaaaaa","in","racunbelanja@gmail.com","0","2","0","https://x.com/RacunBelanja/status/1259408564277219330","1168336921237409792","RacunBelanja"
"1257273135264608257","Mon May 04 11:41:52 +0000 2020","0","@detikcom @detikfood harusnya order makanan itu wajib pake uang digital. gopay/ovo/dana/link dan sejenisnya.","1257274239679254530","","detikcom","in","jakarta","0","0","0","https://x.com/fiermanmuch/status/1257274239679254530","33422110","fiermanmuch"
"1257157292014723073","Mon May 04 03:57:09 +0000 2020","0","Yang mau convert pulsa jadi uang ke cv roleplayer yuk atau langsung kepoin ig nya @convert_rp. Info rate; Telkomsel 0.80 Axis/XL 30k-100k 0.80 Axis/XL 101 ke atas 0.82 Support to bank BRI/BNI/BCA/Mandiri Support dompet digital ovo/dana/gopay/Shopee pay #convertpulsa #zonauang https://t.co/wD3eEq8AuV","1257157292014723073","https://pbs.twimg.com/media/EXJR3LmU0AArR1y.jpg","","in","","0","0","0","https://x.com/ConvertRp/status/1257157292014723073","1226789256518983680","ConvertRp"
"1255495266767196166","Wed Apr 29 13:52:52 +0000 2020","0","Blockchain Pada masa yang serba digital persepsi tentang uang mulai mengalami perubahan. Transaksi dilakukan secara digital mulai dari pemesanan hingga pembayaran. Uang elektronik seperti samsungpay gopay ovo dan semacamnya bermunculan.","1255495266767196166","","","in","","0","1","0","https://x.com/NoName07394883/status/1255495266767196166","997919291742801920","NoName07394883"
"1253613224278274048","Fri Apr 24 13:58:19 +0000 2020","0","@detikcom @detikfinance Kalau semua sudah pakai smartphone pakai uang digital bisa mengurangi penyebaran virus. Bekerja sama dg jasa digital-money (ovo gopay dana) berupa voucher diskon pembelian sembako atau saldo uang digital jadi kan g perlu cetak uang meski tetep beban hutang numpuk...","1253684699244843012","","detikcom","in","Indonesia","0","0","0","https://x.com/agmptra/status/1253684699244843012","373963743","agmptra"
"1253657029119442944","Fri Apr 24 12:08:22 +0000 2020","11","KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID senilai rp.100.000 - untuk 3 orang pemenang #berkahramadhan giveaway Cara mengikuti sangat gampang; 1. Like postingan ini. 2. https://t.co/HKt6jyBZfp","1253657029119442944","","","in","Jakarta Capital Region, Indone","0","16","2","https://x.com/sinarmassakti/status/1253657029119442944","2160610698","sinarmassakti"
"1253616482883338240","Fri Apr 24 09:37:47 +0000 2020","0","@detikcom @detikfinance jelas China terdepan dalam Mata uang digital khususnya dalam teknologi blockchain namun mereka masih menerapkan sistem Centralisasi bukan decentralisasi sementara FB masih ngotot meluncurkan Libra sementara indonesia masih jmn kuno dgn Gopay DANAku OVO","1253619134698450944","","detikcom","in","Hamburg, Germany","0","1","0","https://x.com/seven_yakuza71/status/1253619134698450944","416961056","seven_yakuza71"
"1252339882896224256","Mon Apr 20 20:54:30 +0000 2020","21","Kubur mimpi untuk pegang uang tunai dari Kartu Prakerja. Karena yang diterima adalah dalam bentuk SALDO NONTUNAI pada platform digital (Gopay OVO dkk). Tidak dapat diubah dalam bentuk uang tunai. https://t.co/MdbFnIpie4","1252339882896224256","","","in","🇮🇩 Indonesia","1","5","9","https://x.com/masaryaduta/status/1252339882896224256","1248726242","masaryaduta"
"1250984450030137348","Fri Apr 17 03:08:29 +0000 2020","7","Baru nemu modus penipuan baru. 1. Jangan pernah mau kalau diminta foto Selfie dengan KTP. Contoh : mau lamar kerja tapi lamaran lewat online dia minta foto Selfie KTP ternyata di pakai buat pinjaman online. Ataupun minta foto buat uang digital kaya ovo gopay dll. JANGAN PERNAH","1250984450030137348","","","in","Bandar Lampung, Lampung","0","2","1","https://x.com/BimbelDance/status/1250984450030137348","1552293002","BimbelDance"
"1250825077983113219","Thu Apr 16 16:37:58 +0000 2020","0","membeli semuanya dalam bentuk angka digital bayar parkir pakai ovo atau gopay. mendaftarkan asuransi jiwa dengan bitcoin. sungguh tidak masuk akal kemajuan ini bre. semakin sedikit orang memegang uang semakin bernilai uang tersebut. tapi bukanya semakin banyak akses yak? hmm","1250825773822271490","","letareo","in","","0","1","0","https://x.com/letareo/status/1250825773822271490","1089044090","letareo"
"1250443323505967104","Wed Apr 15 15:18:15 +0000 2020","1","Yuk belanja Cashless! Lebih Mudah Lebih Praktis Lebih Aman Daripada susah2 ambil uang di ATM kamu bs membayar Non Tunai dengan menggunakan Kartu Debit / Kartu Kredit dompet digital (gopay OVO Dana) atau juga bisa dengan scan QR Code. https://t.co/s4NXCGVzF7","1250443323505967104","https://pbs.twimg.com/media/EVp3kdFUwAINGRC.jpg","","in","Jakarta","0","1","1","https://x.com/FarmersMarket99/status/1250443323505967104","264112222","FarmersMarket99"
"1248448062340685824","Fri Apr 10 03:25:40 +0000 2020","0","@jeonimx yaampun skrg tuh banyak uang digital kek dana ovo gopay ..... gaperlu cash tau gaa xp","1248452058128076801","","sinfulest","in","𝕤𝕦𝕓 - 𝕟𝕤𝕗𝕨","0","1","0","https://x.com/dejunxian/status/1248452058128076801","3188271487","dejunxian"
"1247931671816450049","Wed Apr 08 16:57:50 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/ZymkotlVO9","1247931671816450049","https://pbs.twimg.com/media/EVGLBM4U0AEQfl6.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1247931671816450049","1198662221225578496","ItuBola_offcial"
"1247658839081533440","Tue Apr 07 22:53:42 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/fYcUDdVhfq","1247658839081533440","https://pbs.twimg.com/media/EVCBx3IUwAEWyE6.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1247658839081533440","1198662221225578496","ItuBola_offcial"
"1247633472304238593","Tue Apr 07 21:12:54 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/Riplwsb8fb","1247633472304238593","https://pbs.twimg.com/media/EVBsQ0uU4AAwHRO.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1247633472304238593","1198662221225578496","ItuBola_offcial"
"1247263102447407104","Mon Apr 06 20:41:11 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/M9UpbaPpnD","1247263102447407104","https://pbs.twimg.com/media/EU8rIi2UwAYD1Jl.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1247263102447407104","1198662221225578496","ItuBola_offcial"
"1247251329963012097","Mon Apr 06 19:54:24 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/6gg59OadpN","1247251329963012097","https://pbs.twimg.com/media/EU8gcxPUYAAo5fn.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1247251329963012097","1198662221225578496","ItuBola_offcial"
"1246908355953569792","Sun Apr 05 21:11:33 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/NcnHWzjFSC","1246908355953569792","https://pbs.twimg.com/media/EU3j2GUUMAAGmWP.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1246908355953569792","1198662221225578496","ItuBola_offcial"
"1246876391921999875","Sun Apr 05 19:04:32 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/Tu6kQ6lWtw","1246876391921999875","https://pbs.twimg.com/media/EU3LbeCUMAArGNL.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1246876391921999875","1198662221225578496","ItuBola_offcial"
"1246491047040966657","Sat Apr 04 17:33:18 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agent judionline #agent terpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/2e90eEpUzi","1246491047040966657","https://pbs.twimg.com/media/EUxsm8bUYAI4HTk.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1246491047040966657","1198662221225578496","ItuBola_offcial"
"1246103477861748737","Fri Apr 03 15:53:15 +0000 2020","0","Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agent judionline #agent terpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/T3YNnSaxjw","1246103477861748737","https://pbs.twimg.com/media/EUsMc0jUwA4fN7S.jpg","","in","","0","0","0","https://x.com/ItuBola_offcial/status/1246103477861748737","1198662221225578496","ItuBola_offcial"
"1244851967047827458","Tue Mar 31 05:08:25 +0000 2020","1","@literarybase klo sy ngasi uang ke orangnya via gopay senilai harga buku itu nder sy suru beli di gramed digital (untungnya uangnya slalu balik dn orgnya sadar)","1244854038367072257","","literarybase","in","","0","0","0","https://x.com/VanDewangga/status/1244854038367072257","1430535068","VanDewangga"
"1242376389581344768","Tue Mar 24 09:04:38 +0000 2020","0","Transaksi bisa menggunakan kartu debet transfer antar bank kartu uang elektronik misalnya Flazz Brizzi Tap Cash E-money dll atau bisa juga berbasis aplikasi di smartphone seperti LinkAja Gopay Ovo Shopeeapay Dana dll. #cashless #desadigital","1242376766947094528","","PDD_desadigital","in","","0","1","0","https://x.com/PDD_desadigital/status/1242376766947094528","1227907845024145408","PDD_desadigital"
"1239540763945340928","Mon Mar 16 16:34:08 +0000 2020","0","@tamarakhanza Widih hebat sekali dunia digital ini: ) Pernah tau tam gue maksain ambil uang di atm lain biar bisa jajan. Terus pas mau bayar jajanan liat bisa pake gopay nyesek bgt: )","1239590784363446274","","tamarakhanza","in","another fake fairy tale","0","1","0","https://x.com/sabrinain_/status/1239590784363446274","50188286","sabrinain_"
"1238793673430585344","Sat Mar 14 11:49:48 +0000 2020","3","Tidak hanya itu gojek juga mempunyai fitur GoPay yaitu fitur dompet digital yang dapat digunakan untuk membayar berbagai layanan Gojek. Bisa sangat praktis. Cashless juga bisa memudahkan transaksi ketika tidak membawa uang cash https://t.co/HfYoHw4VUC","1238794455500480514","https://pbs.twimg.com/media/ETEU--sWoAAEV6p.jpg","maullan_","in","","0","1","2","https://x.com/maullan_/status/1238794455500480514","1201461909729374209","maullan_"
